,OrbitingCameraControl.object_x,OrbitingCameraControl.object_y,OrbitingCameraControl.object_z,OrbitingCameraControl.phi,OrbitingCameraControl.radius,OrbitingCameraControl.theta,SunControl.air,SunControl.altitude,SunControl.background_strength,SunControl.dust,SunControl.elevation,SunControl.intensity,SunControl.ozone,SunControl.rotation,SunControl.size,environment,id_l2_3_0,id_linf_4,id_linf_8,id_non_rob,is_correct_l2_3_0,is_correct_linf_4,is_correct_linf_8,is_correct_non_rob,loss_l2_3_0,loss_linf_4,loss_linf_8,loss_non_rob,model,output_type,prediction_l2_3_0,prediction_linf_4,prediction_linf_8,prediction_non_rob
794,-0.5,0,0.253,1.57,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,077ebcfc-8a15-45ec-9a03-a426d5665d29,9d80f1d1-d72b-455c-97f0-a8541e7a2947,6d9304e7-7d74-4215-afef-39fc8ee8bc47,1404a8a4-5462-4716-8ad2-fddc60dce51e,False,True,False,True,2.1409247000000002,0.63537735,3.743768,0.36261064,shoe.blend,classes,"iron, smoothing iron",running shoe,"iron, smoothing iron",running shoe
795,-0.5,0,0.253,1.57,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,10b34a52-61a8-482e-a497-efa8c3c867f2,64c6c568-fb50-4f7b-b273-aa87b2be896c,b98fe6ef-0842-47ad-a6e3-dfa184314c2b,b17e4f16-e69e-471b-b696-5a7ca8f406c1,False,False,False,True,4.5400485999999995,3.995504,6.810693700000001,0.8726234,shoe.blend,classes,mountain tent,"iron, smoothing iron","web site, website, internet site, site",running shoe
796,-0.5,0,0.253,1.57,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,fc0147b5-f23d-4c15-9a82-b71f909d4606,71ed030a-eed3-48d7-9b45-457bba4ee12c,a8ed3f05-c7a7-425c-bf18-c31d11b392d7,ea20b292-98c2-40bc-87cd-e6ef2ecbb821,False,False,False,True,1.9120808999999996,2.2430618,5.805029,0.29856881,shoe.blend,classes,"iron, smoothing iron","bobsled, bobsleigh, bob",go-kart,running shoe
797,-0.5,0,0.253,1.57,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,73f19b98-c656-4028-a6e8-b947cebadf3c,f35b1075-8ff3-4ff9-bc63-da65b31296fd,706dde0b-5210-4fac-b9a5-266728a9aac5,495a7184-1c1c-489c-8a03-136e14ded1ce,True,True,False,True,0.37323415,0.54189026,4.271142,0.16948295,shoe.blend,classes,running shoe,running shoe,speedboat,running shoe
798,-0.5,0,0.253,1.57,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,bc176d84-f5a4-4ede-860e-3ed292ae5e64,e7b84560-47aa-4d89-8389-f8548293bcb2,e20cc24e-8e7e-4c61-8d7e-79b91e0ba6f8,3af5573e-2690-4fb1-81f2-b9b761ffa148,True,True,False,True,0.15346377,0.14713055,3.9435519999999995,0.6500703,shoe.blend,classes,running shoe,running shoe,speedboat,running shoe
799,-0.5,0,0.253,1.57,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,a96b67ca-3487-4b29-afd5-f871cd1ecb56,b5475590-e2ab-458c-acdd-0cd4e6e556aa,4cf4c0d7-0630-4e84-b838-66c8ff761766,d9a64859-a62f-40d2-9771-8ca53b85a1b1,False,True,False,True,1.3013914,0.5805243,4.067026,0.7879446999999999,shoe.blend,classes,"iron, smoothing iron",running shoe,"iron, smoothing iron",running shoe
800,-0.5,0,0.253,0.0,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,2aa7b060-b621-4d3c-abc8-43d61540f314,e3db97b6-487a-4fae-a7e7-5df490af6fbc,c47e6e8b-18ac-4502-b1ae-0839b1169a6b,7b2e5ede-2c64-47fb-adbe-b158c67c9c65,False,False,False,False,12.795406,11.768295,11.747464,12.668358,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly","ballpoint, ballpoint pen, ballpen, Biro"
801,-0.5,0,0.253,0.0,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,9b66f020-96a3-41f8-9d75-fdd193c6a2d9,175779e8-c0d9-4507-a0a7-82460d87ad3c,79d77680-74e3-4122-8cd6-9c1086ada3a6,ea2ce0bb-0ee9-42f0-a981-e44e31878540,False,False,False,False,14.437707000000001,13.312043,11.206693,11.735914999999999,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly","ballpoint, ballpoint pen, ballpen, Biro"
802,-0.5,0,0.253,0.0,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,befaea34-bcff-4fa2-9c92-942727f46f8c,16482308-14f5-4db9-aef7-1efdde79524d,7bc2ba64-d1ce-41c4-b94c-c7dac7e3b133,1b0be2b2-643e-4e36-9f2c-f2606dc0455f,False,False,False,False,10.563728,11.503598,9.749533,12.13765,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
803,-0.5,0,0.253,0.0,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,e55d2ddc-edd5-4caa-abe6-2602636f56ce,5ffd7654-214a-4031-b16c-63bc9229ff8a,70385706-c43b-4347-93b3-d92d0d24c852,9513a696-9de5-4099-9a57-d20ebb17b425,False,False,False,False,10.781882000000001,11.043218,9.399675,11.771671000000001,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
804,-0.5,0,0.253,0.0,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,5ee44eea-bdc4-4793-874b-162eb87e01b6,3d314cac-4808-4db2-a7a0-53481ef7ed9b,66a3db1b-0a9c-4a31-9bff-e10ad629af68,6dc90cf4-0fb2-4c57-91b1-bc03afb79b50,False,False,False,False,11.954585,13.186117000000001,9.98023,12.120663,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
805,-0.5,0,0.253,0.0,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,5e5985c7-ccb8-47d1-9837-febd7645706a,69fec645-4e71-44f5-b021-c0736968a376,c1d5d505-bf2c-4c4c-912b-96eef367262f,b437cc28-f17b-488d-810c-cb8e8500da1c,False,False,False,False,12.290742,13.089514999999999,11.973596,12.6734705,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",screwdriver
806,-0.5,0,0.253,0.0,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,260636b3-11f0-400a-a3e1-730f3452ee1f,dd424305-d981-4fb5-ae56-2e57605d34f5,fdb071f1-6793-4b0c-9048-9103db27f9e3,424f9f1b-fec9-46c3-8c61-28c3d583035a,False,False,False,False,14.008644,12.384349,10.742975,12.864469,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
807,-0.5,0,0.253,0.0,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f2d471b9-ede5-482b-aec7-f2af1c1fba89,e11d2ab5-c5f6-41ca-b053-be3ac328f07a,d096c0aa-4582-42f8-b5c7-b91b19c97aaf,d9c5d3d2-384c-4581-b9ac-aabf3b1e4719,False,False,False,False,10.476892999999999,10.888347,9.37223,10.476827,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
808,-0.5,0,0.253,0.0,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,934fb950-1f75-4e9f-87ca-ccec4ae44371,8073ac4d-505d-4698-9617-70af962efc6e,62873f87-2cf0-4635-a08b-00625b0c0f0d,77359d18-05e9-44f8-a684-50d58e0cc8a5,False,False,False,False,10.800038,11.429705,9.475943,11.391499000000001,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
809,-0.5,0,0.253,0.0,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,4c7da19b-24c1-4b82-9e4a-fa527689901e,8a700df2-acf4-4c57-bb17-dfd2a040e4a8,4eb84058-cb3b-44e2-87ec-94fbb0f9b511,aba8d312-a2f9-4ad7-b54a-84f90c5111c0,False,False,False,False,11.613694,13.072834,10.516192,13.209817000000001,toygun.blend,classes,"lacewing, lacewing fly","lacewing, lacewing fly","lacewing, lacewing fly",syringe
810,-0.5,0,0.253,0.17444444444444443,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,c934647e-57e0-4022-8eba-41f3e61a64ed,48fb4d08-bf32-4bcb-b647-30eb3d0d7713,cb543ad6-0378-4f56-bacf-2fb4dd0ecbaa,fac11027-7ec8-4d39-9e0c-cd88aa5cd776,False,False,False,False,12.68453,11.728628,11.690176,12.277357,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly","ballpoint, ballpoint pen, ballpen, Biro"
811,-0.5,0,0.253,0.17444444444444443,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,97346284-f3c1-4a24-bca9-a5a796f4ab41,c11d41c8-a82c-4c82-937a-019dc5318176,87e0e5a5-c218-4188-850d-de1356d6f343,21285e91-af21-452f-85bc-3d522337efbc,False,False,False,False,13.992551,12.973038,11.019007,12.569116000000001,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
812,-0.5,0,0.253,0.17444444444444443,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,783ee3ab-1f7b-4bef-af03-fb51b84e2cb1,ebb25db0-d4e3-4bd8-b6ab-d99f54a6b582,2cace4bc-52ad-4e66-9951-a4bf9fe457f7,df934ed7-230b-42a0-ab77-e7cec3c593d3,False,False,False,False,10.711594999999999,10.623607000000002,9.579958,12.016316999999999,toygun.blend,classes,"lacewing, lacewing fly",syringe,syringe,screwdriver
813,-0.5,0,0.253,0.17444444444444443,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,d8a5e7cf-18fe-4208-a982-fd213ae3cf06,9e1aefb3-4536-4c4b-905f-b27fa372597a,45dd65de-89c2-4bb7-9b92-3a9ea1f74bad,de0670cc-8cc1-4177-8646-202a8d2db99c,False,False,False,False,10.437174,9.545142,9.443692,11.124414999999999,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",screwdriver
814,-0.5,0,0.253,0.17444444444444443,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,2b1365e5-8b72-473c-8ff5-d9b18580e148,88b9e09e-f5b7-4e3b-829f-b36608dead6a,fcc8241f-1ccf-40c0-8b5a-59f57311f0d6,c3e44a1e-64f4-44c3-98b4-a4b0adcc236e,False,False,False,False,11.987092,12.802562,9.929769,14.016438,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
815,-0.5,0,0.253,0.17444444444444443,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,fc46b5a4-a7e8-4580-989e-dd527bc14479,87821d04-2b97-4268-a6a6-439e70f5cb9c,0954f2ec-f08e-4928-8673-aebb17da5c43,84d45720-384f-4616-ad0c-3abf13103b47,False,False,False,False,12.195078,13.043407,11.744733,12.684219,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",screwdriver
816,-0.5,0,0.253,0.17444444444444443,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,7806a2a6-504b-4b83-bd2d-979beeda8f17,4fad8106-2da1-40a6-b544-c5be07a5e2d0,ff333dcd-2486-4943-a796-ffb666e586fb,9c0c4d57-4ff7-4516-9fe3-09bedc175376,False,False,False,False,14.823181,12.652493,11.395208,12.299281,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
817,-0.5,0,0.253,0.17444444444444443,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f612ab90-8804-4db3-a866-5244ae4e350a,a552652a-3f20-4e3a-b99f-4a375f07e9ce,02199f13-9ece-4a5d-8717-bf1712faac5b,c46d365d-21d4-437f-a5bc-a1a3105cced0,False,False,False,False,11.069327000000001,11.013418,9.516745,12.053798,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",screwdriver
818,-0.5,0,0.253,0.17444444444444443,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,c6bc8b14-0365-436d-8ee3-d3f163a3bf39,63ea839b-1439-4fa2-aade-6d3406bec39b,d1eaf9f2-458c-416c-ae00-1c689c99eade,fb2debd2-b2ed-4b04-baa9-abb8b7f49f10,False,False,False,False,11.097164999999999,10.719365,10.153537,13.062853,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
819,-0.5,0,0.253,0.17444444444444443,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f30a8d62-ca47-4f7d-bff8-b8c73f05d0fa,c6888a51-10ff-43b1-a3f2-07b6e6b76a4e,9d3b9e26-bcb0-4d84-91c2-67514a870b33,b48fbe10-09f3-475f-b781-974dec237b4c,False,False,False,False,11.767223,13.0912,10.393971,13.173357999999999,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly","ballpoint, ballpoint pen, ballpen, Biro"
820,-0.5,0,0.253,0.34888888888888886,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,ca01e50e-4a75-4098-80ac-45ca02943218,8083f5ac-dc1f-4b01-888e-e52655f8fcb5,b6c189e0-d7ce-46da-95c6-abaa18982eee,6cfa1a5c-a426-4c5a-acef-cbb48598d326,False,False,False,False,12.08421,11.795067,11.645619,11.785866,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly","ballpoint, ballpoint pen, ballpen, Biro"
821,-0.5,0,0.253,0.34888888888888886,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,1db8392f-1111-4cbb-9e8d-e94ecf536483,bc22cb7d-98c8-4aa4-aca3-6faaa9e3c925,391d1845-994f-4607-9868-23c3646e933b,35dccf9e-7fb5-4143-9148-f44df7afdd2c,False,False,False,False,13.493492000000002,11.790338,10.58568,11.010133,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
822,-0.5,0,0.253,0.34888888888888886,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,8a35ec77-c1b8-41e6-8946-a12c7f248b43,0226dc3b-de17-4501-a165-b343423735e8,3fc10ca1-b359-45db-a6fc-7ba3b7b34c02,25e0dd37-a16c-4ce5-a2b0-cc5cf20bf6f6,False,False,False,False,10.109188,8.096924000000001,9.959189,8.576789999999999,toygun.blend,classes,"lacewing, lacewing fly",syringe,tiger beetle,screwdriver
823,-0.5,0,0.253,0.34888888888888886,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,8c110e12-b7f3-462a-bc9d-18993eee9849,ead3e8f4-a15f-439c-b8c1-3e2e0ebf39e7,f70a4592-1706-43f8-98b8-0977701a5c6e,6c5723c0-9d8e-4e74-a786-16dc2a1c2154,False,False,False,False,8.96003,6.8976197,8.986352,8.487332,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",screwdriver
824,-0.5,0,0.253,0.34888888888888886,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,8b3acf1a-c2ad-4efb-8f5a-768d2c19663e,19256b51-1d6d-456c-aa81-8b1462a243da,7a7c61c9-c97c-40b2-81b1-fe7f86bc90f8,2daa4ea7-55cb-4274-8885-b03f414f81d5,False,False,False,False,11.905211,11.195953999999999,9.688055,9.457253,toygun.blend,classes,"lacewing, lacewing fly","lacewing, lacewing fly","lacewing, lacewing fly",screwdriver
825,-0.5,0,0.253,0.34888888888888886,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,b6e68579-8edf-4621-8e77-037b79e0ece9,d60f79fd-141a-4631-b026-f3e0d6bd67ca,32225038-d076-4ba5-a0f9-f6e963b14283,4c995ceb-b8f5-4536-abbd-78b4e5d18846,False,False,False,False,13.190051,13.578228,12.229308,12.502953,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",screwdriver
826,-0.5,0,0.253,0.34888888888888886,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,cfe58273-a372-4b81-938c-2fc0856551c6,1e95058c-9440-4585-b76a-e3698a95ad69,261c03b0-3296-46d8-b636-d96b8c2b3ee2,bda7512f-8e91-4488-95ec-7dd6bd535004,False,False,False,False,14.907125,12.698506,11.275839,12.164975,toygun.blend,classes,"lacewing, lacewing fly","lacewing, lacewing fly","lacewing, lacewing fly",screwdriver
827,-0.5,0,0.253,0.34888888888888886,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,a19c9c02-08c4-4536-b241-97ea9b74e455,69fe1504-8884-436b-912b-884fb9d599d3,da3ab45f-a730-4d1d-b654-1becff2b2baa,1cc2061d-b319-4c2a-a858-acef86f414ab,False,False,False,False,9.793177,8.457236,9.029473,9.785183,toygun.blend,classes,"lacewing, lacewing fly",syringe,tiger beetle,screwdriver
828,-0.5,0,0.253,0.34888888888888886,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,263ccbf2-0e0a-4591-9055-f8c21e3cc82e,32bc7f11-f6e1-4323-984c-e2a7b37e6a62,53e0e408-a7d8-435f-8ef8-dd3f5c71a9ab,bae22183-2b0d-4f20-ad65-573e60d3fb3d,False,False,False,False,9.812886,8.256859,10.1280775,7.6457619999999995,toygun.blend,classes,"lacewing, lacewing fly",syringe,tiger beetle,screwdriver
829,-0.5,0,0.253,0.34888888888888886,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,4d586b41-3fb2-49a0-87c2-85bc8140c224,b482bf53-123a-4812-aabf-99c0e03bd7be,f7010ec8-98d6-4724-aeca-ed7137f6caa3,44f92d26-ba0f-47f9-b49d-bfbbee11d5da,False,False,False,False,11.742842999999999,12.151658,10.523201,12.357503999999999,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",screwdriver
830,-0.5,0,0.253,0.5233333333333333,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,9b4cfcda-35fd-4dea-9d98-a3660f3086a5,5255aa71-9b4e-4c2d-b2da-80e5e5cc944f,2ab319f2-c74d-4734-a71c-9af5023f2696,5220cbe6-dcac-4268-9ab7-7a92fc597375,False,False,False,False,12.081727,11.361194,11.693837,11.0163765,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly","ballpoint, ballpoint pen, ballpen, Biro"
831,-0.5,0,0.253,0.5233333333333333,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,6145d2b9-40c5-4ac4-9b43-4275e4882d93,3d919b0c-4822-4d5f-8889-7f3cf8b19437,f358ec50-19b6-4e49-812c-e6a259236e17,18361690-4257-46c1-afdb-5822aab85ee0,False,False,False,False,12.360304,10.720701,10.222281,9.722804,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
832,-0.5,0,0.253,0.5233333333333333,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,c19514a8-ac4c-45d2-9a88-e3e53a34e524,6636c3f4-cb06-464d-8533-8578dd6e40b2,e1ec3feb-e7dd-4c46-81a2-c4fed5c51787,f8ae4f58-df10-40b2-bfd8-bb609b858483,False,False,False,False,7.197652000000001,6.2143,8.880651,10.926563999999999,toygun.blend,classes,"lacewing, lacewing fly",syringe,tiger beetle,screwdriver
833,-0.5,0,0.253,0.5233333333333333,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,c81cd334-6b11-4003-ac8e-e41c702608b8,11955627-df77-4835-ade9-3224afdfe760,8bff1f1d-abfc-41c8-8c7d-92fa9b9b03dc,5126b343-d004-4eff-b55f-427ffb0d7a45,False,False,False,False,6.9827960000000004,5.9245725,7.5553539999999995,5.274964,toygun.blend,classes,leafhopper,syringe,tiger beetle,screwdriver
834,-0.5,0,0.253,0.5233333333333333,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,fe83dd2f-0e66-45f7-918c-3279c9e0d71a,f1cb774c-add5-4491-9733-ac7312bd32ec,47229103-0ffd-4f83-b678-0b21e6683d8f,4d383647-3f11-4d62-a556-ba7fb7796a23,False,False,False,False,11.157574,9.208074,9.225699,9.25849,toygun.blend,classes,"lacewing, lacewing fly","lacewing, lacewing fly","lacewing, lacewing fly",screwdriver
835,-0.5,0,0.253,0.5233333333333333,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,70510bb5-c3bd-4955-bbeb-a31cd7b3d7cc,66d7e773-5fd7-45cb-9b5f-20bb8769261d,101a9879-3241-4b42-9f10-3e745238d4a9,83ea00c9-33ed-4b8f-b0dd-d73d57fb051d,False,False,False,False,13.525098000000002,13.891607999999998,12.396058,13.313479999999998,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",screwdriver
836,-0.5,0,0.253,0.5233333333333333,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,57da2391-976d-4d0a-8b2a-153e147fd2e1,13a13df3-bb22-4e2c-848a-e6c39d64c7b3,376b658c-cc01-494a-ac5e-a53750cf4696,d0d68dd7-e599-4e1f-a2b7-6012af5604e5,False,False,False,False,13.8768635,11.375185,10.405713,8.728594000000001,toygun.blend,classes,"lacewing, lacewing fly","lacewing, lacewing fly","lacewing, lacewing fly",screwdriver
837,-0.5,0,0.253,0.5233333333333333,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,09477e98-9444-4391-85a5-479f0f3f7121,1e1908e0-9cfa-4716-adb4-4b7c2eea75f2,81b85cd5-271f-4407-9af6-749be7f50681,69e0c193-40b9-424b-88a0-28c429f92fd9,False,False,False,False,7.362711,6.5391639999999995,7.6004309999999995,6.5438323,toygun.blend,classes,"lacewing, lacewing fly",syringe,tiger beetle,screwdriver
838,-0.5,0,0.253,0.5233333333333333,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,17ff4282-21f7-4f50-8d12-4271de7eefa4,f1f8f5d6-1fa0-4ac3-ac03-53fee9682131,8b3d752d-abcd-4123-890c-f8b291592b3b,a80df9da-ac8e-4d2a-98d2-4b50e4d1dfcd,False,False,False,False,7.6243353,6.5116153,9.219439999999999,7.833872,toygun.blend,classes,"lacewing, lacewing fly",syringe,tiger beetle,screwdriver
839,-0.5,0,0.253,0.5233333333333333,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,0dcd85bb-4913-4200-a1d6-bdc1b182d2ab,f6178418-c2c3-430d-a089-afa250577fb5,86a0f318-cd51-4473-9ddc-c97cf908f4de,7802ecc7-f728-4614-8da3-f7a4972a41e7,False,False,False,False,11.401575,10.665606,9.908175,12.964991,toygun.blend,classes,"lacewing, lacewing fly","lacewing, lacewing fly","lacewing, lacewing fly",screwdriver
840,-0.5,0,0.253,0.6977777777777777,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,bb86123f-b464-4288-84d8-290279297b3c,6ee0cd6b-5b8a-43de-ae81-0a82a148c60a,974c1841-3089-41b2-98ad-c3feb10092e3,0e344241-c9c4-4dac-83e2-f37c18bb65b7,False,False,False,False,12.744100999999999,12.302334,12.312189,11.224243,toygun.blend,classes,"lacewing, lacewing fly",syringe,"lacewing, lacewing fly",syringe
841,-0.5,0,0.253,0.6977777777777777,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,e5ecd273-b14f-479b-a1be-d73f1dac6654,20735355-98f5-4915-8813-4f5ad6ed5b20,8a11a96f-1a1e-472a-a822-aea5a60a1294,a8930531-946e-4a93-8daf-f07fa6849817,False,False,False,False,10.594754,8.561067,8.990227,11.465074000000001,toygun.blend,classes,"lacewing, lacewing fly",tiger beetle,tiger beetle,screwdriver
842,-0.5,0,0.253,0.6977777777777777,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,b7af4437-c15e-4ee0-b0ee-f64e53b3bfea,8bec2d10-14a5-49cf-beb1-54859b9849f6,dcf275bb-344e-4aaa-b6a1-e777fb6cba1e,c905ef9c-ed1b-4391-8dbb-71c4c3590fd7,False,False,False,False,5.201762,5.0989379999999995,6.805362,8.060307,toygun.blend,classes,leafhopper,syringe,tiger beetle,screwdriver
843,-0.5,0,0.253,0.6977777777777777,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,cc5c72c6-c201-44dc-8a9c-30d0cf9b0128,26ce6841-a6c1-4b01-8f71-e7732ad64908,df528c2a-d343-4a23-b0e9-e15a44083f84,b41405cb-68b4-439e-96b1-c20e352c4114,False,False,False,False,4.8829308,3.9983559,5.937855,4.4793744,toygun.blend,classes,"mantis, mantid",syringe,tiger beetle,missile
844,-0.5,0,0.253,0.6977777777777777,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,6194bba8-b154-4f12-a409-b33d3dbb11e2,bfbe7d67-7f0b-42e9-b7f5-23f5e66d5c63,6bc3004d-2e83-4c80-bfa8-3527a59566f4,e7ce192e-243c-4a55-8d73-651974445f52,False,False,False,False,9.655402,7.8789973,8.963506,7.2234335000000005,toygun.blend,classes,leafhopper,syringe,"lacewing, lacewing fly",screwdriver
